"writer","childLabel","parentLabel","spouseLabel"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ingeborg Eriksdotter of Sweden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ingeborg Eriksdotter of Sweden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ingeborg Eriksdotter of Sweden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Frederick, Duke of Brunswick-Lüneburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Frederick, Duke of Brunswick-Lüneburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Benedikte of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Benedikte of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Benedikte of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sajjan Jindal","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sophia of Hanover","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sophia of Hanover","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sophia of Hanover","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sophia of Hanover","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Timothy Carlton","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Victoria Ward","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Wanda Ventham","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Chauncey McCormick","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marion Ross","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Michael Stoschek","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Patrick H. O'Malley, Jr.","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Richard Davalos","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Burmese honorific","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gillo Pontecorvo","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jason Robards, Sr.","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maha Chakkraphat","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maha Chakkraphat","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mahathammarachathirat (king of Ayutthaya)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mahathammarachathirat (king of Ayutthaya)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mahathammarachathirat (king of Ayutthaya)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mindon Min","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mindon Min","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Minye Thihathu II of Toungoo","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Narai","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Pinklao","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Porphyrogennetos","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Pye Min","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sri Suriyothai","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thado Dhamma Yaza I of Prome","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thado Minsaw of Ava","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gordon Westcott","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Sutter","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Tina Louise","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Chu Hsi-ning","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Chu Ke-liang","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Chuck Heaton","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Chudadhuj Dharadilok","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Emperor Chūai","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"King Mu of Chu","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ma Yin","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ma Yin","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Melvin Simon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Saovabha Bongsri","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Saovabha Bongsri","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Saovabha Bongsri","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Saovabha Bongsri","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leo Slezak","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Malouf Abraham, Jr.","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Colonna family","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"James Otis Sr.","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Richard Borden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Byrd II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Contessina de' Bardi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Contessina de' Bardi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Louis Armand II de Bourbon, prince de Conti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David Hart Dyke","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David Hindawi","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David Hostetter","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David Hunter Riddle","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David Ogilvy, 10th Earl of Airlie","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David Yuengling","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Janet Huckabee","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Heyman","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Terry Hicks","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David Vaughan (artist)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David de Stern","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"David of Scotland, 8th Earl of Huntingdon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frank Voelker, Jr.","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frank Voelker, Sr.","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick Yuengling","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"George Abercromby, 3rd Baron Abercromby","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mutesa II of Buganda","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mutesa II of Buganda","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ralph P. Boas, Jr.","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Tamar of Imereti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Tamar of Imereti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Pilar Seurat","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Radu IV the Great","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Örjan Ramberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jules Greenbaum","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Werner Hinz","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Despot of the Morea","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Edward le Despencer, 1st Baron le Despencer","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gjin Bua Spata","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hans Dessauer","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hans Dessauer","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hugh Despenser the Younger","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gerolf of Holland","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hamengkubuwana III","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"List of Kolkata Presidencians","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dodda Krishnaraja Wodeyar I","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Narasaraja Wodeyar II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorji Wangmo","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorji Wangmo","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorota Tarnowska","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Charlotte of Brandenburg-Ansbach","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Charlotte of Brandenburg-Ansbach","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Charlotte of Brandenburg-Ansbach","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Christina of Aichelberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Hedwig of Brunswick-Wolfenbüttel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Hedwig of Brunswick-Wolfenbüttel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Maria of Saxe-Weimar, Duchess of Saxe-Zeitz","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Maria of Saxe-Weimar (1641-1675)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Maria of Saxe-Weimar (1641-1675)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Marie of Saxe-Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Marie of Saxe-Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Marie of Saxe-Gotha","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Sophie of Neuburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Susanne of Simmern","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Susanne of Simmern","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea Wilhelmina of Saxe-Zeitz","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea von Holstein-Beck","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea von Medem","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea von Medem","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea von Medem","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothea von Salviati","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Clement","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Fay","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Hammerstein","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Hammerstein","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Howell Rodham","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Shakespear","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Stafford","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Stafford","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Stafford","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Walker Bush","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Walker Bush","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Walker Bush","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Wellesley, Duchess of Wellington","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Edmund Quincy (1703-1788)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Friedrich Wilhelm I, Duke of Saxe-Weimar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Friedrich Wilhelm I, Duke of Saxe-Weimar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Friedrich Wilhelm I, Duke of Saxe-Weimar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Friedrich Wilhelm I, Duke of Saxe-Weimar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Friedrich Wilhelm I, Duke of Saxe-Weimar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"George FitzClarence, 1st Earl of Munster","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Harrison Gray Otis (publisher)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Harry Chandler","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hedwig of Masovia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Julius, Duke of Brunswick-Wolfenbüttel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Julius, Duke of Brunswick-Wolfenbüttel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Julius, Duke of Brunswick-Wolfenbüttel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Julius, Duke of Brunswick-Wolfenbüttel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Stafford, 1st Baron Stafford","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Stafford, 1st Baron Stafford","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Stafford, 1st Baron Stafford","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Stafford, 1st Baron Stafford","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Hugh E. Rodham","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Isabella of Burgundy","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jan ""Ciezki"" Tarnowski","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Jan Tarło (XV-1550)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John IX of Salm-Kyrburg-Mörchingen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John IX of Salm-Kyrburg-Mörchingen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Swope (photographer)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John V, Duke of Saxe-Lauenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John V, Duke of Saxe-Lauenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John William, Duke of Saxe-Weimar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Józef Klemens Czartoryski","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Józef Klemens Czartoryski","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Józef Klemens Czartoryski","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Klementyna Czartoryska","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Klementyna Czartoryska","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kobylańska","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Magnus I of Saxe-Lauenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maurice, Duke of Saxe-Zeitz","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maurice, Duke of Saxe-Zeitz","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maurice, Duke of Saxe-Zeitz","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maurice William, Duke of Saxe-Zeitz","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Prince Christian Charles of Schleswig-Holstein-Sonderburg-Plön-Norburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Dorothea of Schleswig-Holstein-Sonderburg-Beck","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Princess Dorothea of Schleswig-Holstein-Sonderburg-Beck","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Roger Wang","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rudolph, Prince of Anhalt-Zerbst","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rudolph, Prince of Anhalt-Zerbst","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rudolph, Prince of Anhalt-Zerbst","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sarah Good","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sophie of Württemberg, Duchess of Saxe-Weimar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Teresa Czartoryska","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thomas Kitson","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ursula Pole","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ursula Pole","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ursula Pole","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William, Duke of Brunswick-Lüneburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William, Duke of Brunswick-Lüneburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William, Duke of Brunswick-Lüneburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William, Duke of Brunswick-Lüneburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William, Duke of Saxe-Weimar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William, Duke of Saxe-Weimar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Stafford (courtier)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Stafford (courtier)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Janusz Wisniowiecki","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Owain ap Dyfnwal (fl. 934)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eliza Ann Wetherby","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eliza Branicka","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eliza Branicka","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eliza Clayland Tomlinson Foster","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elizabeth Beauchamp, Countess of Warwick","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Neville (died 1593)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lucretia Garfield","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nan Britton","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nicholas Bacon (died 1579)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Barclay Foster","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Barclay Foster","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth Christine of Brunswick-Lüneburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth Dorothea of Saxe-Gotha-Altenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth Henriette of Hesse-Kassel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth Louise of Brandenburg-Schwedt","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth Sophie of Mecklenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth de Bar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Austria, Queen of France","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Austria (d.1353)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Bavaria, Electress of Brandenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Bavaria, Electress of Brandenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Bavaria (1876-1965)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Bavaria (1876-1965)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Brandenburg (1425-1465)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Brandenburg (1425-1465)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Brunswick-Wolfenbüttel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Denmark, Duchess of Brunswick-Wolfenbüttel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Habsburg (1436–1505)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Hesse-Marburg","Geoffrey A. Landis"
