"writer","birthPlaceLabel","nationality","country","deathPlaceLabel"
"http://dbpedia.org/resource/Srečko_Kosovel","Austria-Hungary",,,"Kingdom of Italy (1861-1946)"
"http://dbpedia.org/resource/Frank_McCourt","New York City",,,"Manhattan"
"http://dbpedia.org/resource/Aliaksei_Karpiuk","Poland",,,"Belarus"
"http://dbpedia.org/resource/Manon_Gropius","Austria",,,"Vienna"
"http://dbpedia.org/resource/Angelos_Sikelianos","Greece",,,"Athens"
"http://dbpedia.org/resource/Fredric_Brown","Ohio",,,"Tucson, Arizona"
"http://dbpedia.org/resource/Aliaksei_Karpiuk","Poland",,,"Hrodna"
"http://dbpedia.org/resource/Aline_Poulin","Quebec",,,"Granby, Quebec"
"http://dbpedia.org/resource/Jonathan_Latimer","Chicago, Illinois",,,"La Jolla"
"http://dbpedia.org/resource/Jonathan_Latimer","Chicago",,,"La Jolla"
"http://dbpedia.org/resource/Srečko_Kosovel","Austria-Hungary",,,"Tomaj"
"http://dbpedia.org/resource/Alix_Ohlin","Montreal","Canadian","http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Alphie_McCourt","Ireland","Irish-American","http://dbpedia.org/resource/Ireland",
"http://dbpedia.org/resource/Alphie_McCourt","New York City","Irish-American","http://dbpedia.org/resource/Ireland",
"http://dbpedia.org/resource/E.R._Frank","Richmond, Virginia","American","http://dbpedia.org/resource/United_States",
"http://dbpedia.org/resource/Andrea_Goldsmith","Victoria (Australia)","Australian","http://dbpedia.org/resource/Australia",
"http://dbpedia.org/resource/Annah_Faulkner","Victoria (Australia)","Australian","http://dbpedia.org/resource/Australia",
"http://dbpedia.org/resource/Christopher_Rice","California","American",,
"http://dbpedia.org/resource/Judith_Hermann","West Berlin","German",,
"http://dbpedia.org/resource/Alix_Kates_Shulman","Ohio","American",,
"http://dbpedia.org/resource/Iain_Torrance","United Kingdom","Scottish",,
"http://dbpedia.org/resource/Jennifer_Greene","Michigan","American",,
"http://dbpedia.org/resource/T._J._MacGregor","Caracas","American",,
"http://dbpedia.org/resource/T._J._MacGregor","Venezuela","American",,
"http://dbpedia.org/resource/Ameer_Idreis","United Arab Emirates","Canadian",,
"http://dbpedia.org/resource/Taylor_Branch","Atlanta","American",,
"http://dbpedia.org/resource/Jon_Meacham","Chattanooga, Tennessee","American",,
"http://dbpedia.org/resource/Kitty_Aldridge","Bahrain","British",,
"http://dbpedia.org/resource/Laura_Furman","New York City","United States",,
"http://dbpedia.org/resource/Philipp_Meyer","New York City","American",,
"http://dbpedia.org/resource/Andrea_Hairston","Pittsburgh","American",,
"http://dbpedia.org/resource/André_Bormanis","Chicago","Latvian / German",,
"http://dbpedia.org/resource/Richard_Ford","Jackson, Mississippi","United States",,
"http://dbpedia.org/resource/Andrzej_Stasiuk","Poland","Polish",,
"http://dbpedia.org/resource/Alix_Bancourt","Paris",,"http://dbpedia.org/resource/France",
"http://dbpedia.org/resource/Sheppard_Solomon","New York City",,,
"http://dbpedia.org/resource/Douglas_Rushkoff","New York City",,,
"http://dbpedia.org/resource/Scott_Snyder","New York City",,,
"http://dbpedia.org/resource/Andrew_Ross_Sorkin","New York City",,,
"http://dbpedia.org/resource/Andrew_Brown_(author)","South Africa",,,
"http://dbpedia.org/resource/Dennis_Lee_(author)","Toronto",,,
"http://dbpedia.org/resource/Lawrence_Konner","United States",,,
"http://dbpedia.org/resource/Christopher_Andersen","United States",,,
"http://dbpedia.org/resource/Marissa_Moss","United States",,,
"http://dbpedia.org/resource/Daryn_Tufts","United States",,,
"http://dbpedia.org/resource/Andrea_Phillips","United States",,,
"http://dbpedia.org/resource/Bruce_Helford","United States",,,
"http://dbpedia.org/resource/Andrea_Phillips","Michigan",,,
"http://dbpedia.org/resource/Gerald_Vizenor","Minnesota",,,
"http://dbpedia.org/resource/Margaret_Atwood","Ontario",,,
"http://dbpedia.org/resource/Dennis_Lee_(author)","Ontario",,,
"http://dbpedia.org/resource/Leo_Butler","Sheffield",,,
"http://dbpedia.org/resource/Alison_Lester","Victoria (Australia)",,,
"http://dbpedia.org/resource/Eric_de_Kuyper","Brussels",,,
"http://dbpedia.org/resource/E._C._Alft","Chicago, Illinois",,,
"http://dbpedia.org/resource/Allison_Amend","Chicago, Illinois",,,
"http://dbpedia.org/resource/Keiichi_Sigsawa","Kanagawa Prefecture",,,
"http://dbpedia.org/resource/Andrew_Brown_(author)","Cape Town",,,
"http://dbpedia.org/resource/Alfredo_Iriarte","Bogotá",,,
"http://dbpedia.org/resource/E._C._Alft","Chicago",,,
"http://dbpedia.org/resource/Dahvi_Waller","Montreal",,,
"http://dbpedia.org/resource/André_Roy_(writer)","Montreal",,,
"http://dbpedia.org/resource/André_Roy_(writer)","Quebec",,,
"http://dbpedia.org/resource/Andrea_Bajani","Rome",,,
"http://dbpedia.org/resource/Alisa_Ganieva","USSR",,,
"http://dbpedia.org/resource/André_Castelot","Antwerp","French","http://dbpedia.org/resource/France","Neuilly-sur-Seine"
"http://dbpedia.org/resource/André_Couteaux","Ankara","French","http://dbpedia.org/resource/France","Paris"
"http://dbpedia.org/resource/Tomaž_Šalamun","Independent State of Croatia","Slovenian",,"Ljubljana"
"http://dbpedia.org/resource/Tomaž_Šalamun","Independent State of Croatia","Slovenian",,"Slovenia"
"http://dbpedia.org/resource/Alfredo_Rouillon","Argentina","Argentine",,"Argentina"
"http://dbpedia.org/resource/Alfredo_Seiferheld","Paraguay","Paraguayan",,"Paraguay"
"http://dbpedia.org/resource/Alfredo_Seiferheld","Paraguay","Paraguayan",,"Asunción"
"http://dbpedia.org/resource/Alfredo_d'Escragnolle_Taunay,_Viscount_of_Taunay","Rio de Janeiro","Brazilian",,"Rio de Janeiro"
"http://dbpedia.org/resource/Francisco_Otaviano","Brazil","Brazilian",,"Rio de Janeiro (state)"
"http://dbpedia.org/resource/Francisco_Otaviano","Rio de Janeiro","Brazilian",,"Rio de Janeiro (state)"
"http://dbpedia.org/resource/Francisco_Otaviano","Brazil","Brazilian",,"Brazil"
"http://dbpedia.org/resource/Francisco_Otaviano","Rio de Janeiro","Brazilian",,"Brazil"
"http://dbpedia.org/resource/Francisco_Otaviano","Brazil","Brazilian",,"Rio de Janeiro"
"http://dbpedia.org/resource/Francisco_Otaviano","Rio de Janeiro","Brazilian",,"Rio de Janeiro"
"http://dbpedia.org/resource/James_M._Cain","Maryland","American",,"University Park, Maryland"
"http://dbpedia.org/resource/Alice_Dudeney","Brighton","British",,"Lewes"
"http://dbpedia.org/resource/Alice_French","Andover, Massachusetts","US",,"Davenport, Iowa"
"http://dbpedia.org/resource/Elizabeth_Bishop","Worcester, Massachusetts","American",,"Boston"
"http://dbpedia.org/resource/Elizabeth_Bishop","Worcester, Massachusetts","American",,"Boston, Massachusetts"
"http://dbpedia.org/resource/Elizabeth_von_Arnim","New South Wales","British",,"Charleston, South Carolina"
"http://dbpedia.org/resource/Charlotte_MacLeod","Bath, New Brunswick","naturalized American",,"Lewiston, Maine"
"http://dbpedia.org/resource/Allen_Tate","Winchester, Kentucky","United States",,"Nashville, Tennessee"
"http://dbpedia.org/resource/Allen_Tate","Winchester, Kentucky","United States",,"United States"
"http://dbpedia.org/resource/Manuel_Antônio_de_Almeida","Brazil","Brazilian",,"Rio de Janeiro (state)"
"http://dbpedia.org/resource/Manuel_Antônio_de_Almeida","Rio de Janeiro","Brazilian",,"Rio de Janeiro (state)"
"http://dbpedia.org/resource/Manuel_Antônio_de_Almeida","Brazil","Brazilian",,"Brazil"
"http://dbpedia.org/resource/Manuel_Antônio_de_Almeida","Rio de Janeiro","Brazilian",,"Brazil"
"http://dbpedia.org/resource/Manuel_Antônio_de_Almeida","Brazil","Brazilian",,"Macaé"
"http://dbpedia.org/resource/Manuel_Antônio_de_Almeida","Rio de Janeiro","Brazilian",,"Macaé"
"http://dbpedia.org/resource/André_Bjerke","Oslo","Norwegian",,"Oslo"
"http://dbpedia.org/resource/John_Cheever","Quincy, Massachusetts","United States",,"New York"
"http://dbpedia.org/resource/John_Cheever","Quincy, Massachusetts","United States",,"Ossining (village), New York"
"http://dbpedia.org/resource/Alfredo_Bracchi","Milan",,"http://dbpedia.org/resource/Italy","Milan"
"http://dbpedia.org/resource/Amelia_Frances_Howard-Gibbon","Sussex",,"http://dbpedia.org/resource/Canada","Lambeth"
"http://dbpedia.org/resource/André_Chevrillon","Ruelle-sur-Touvre",,"http://dbpedia.org/resource/France","Paris"
"http://dbpedia.org/resource/Andrei_Platonov","Russian Empire",,,"Moscow"
"http://dbpedia.org/resource/Arseny_Tarkovsky","Elisavetgrad",,,"Moscow"
"http://dbpedia.org/resource/Arseny_Tarkovsky","Russian Empire",,,"Moscow"
"http://dbpedia.org/resource/Arthur_E._Orloff","Brooklyn",,,"Beverly Hills, California"
"http://dbpedia.org/resource/Andrea_Dunbar","Bradford",,,"England"
"http://dbpedia.org/resource/Stan_Rice","Dallas",,,"New Orleans"
"http://dbpedia.org/resource/Frank_McCourt","Brooklyn",,,"New York (state)"
"http://dbpedia.org/resource/Andy_Rooney","Albany, New York",,,"New York (state)"
"http://dbpedia.org/resource/Aliza_Greenblatt","Russian Empire",,,"New York City"
"http://dbpedia.org/resource/Frank_McCourt","Brooklyn",,,"New York City"
"http://dbpedia.org/resource/Robert_W._Chambers","Brooklyn",,,"New York City"
"http://dbpedia.org/resource/Andy_Rooney","Albany, New York",,,"New York City"
"http://dbpedia.org/resource/Arthur_E._Orloff","Brooklyn",,,"United States"
"http://dbpedia.org/resource/Andrejs_Upīts","Latvia",,,"Riga"
"http://dbpedia.org/resource/Andrejs_Upīts","Russian Empire",,,"Riga"
"http://dbpedia.org/resource/André_Brink","Vrede",,,"Cape Town"
"http://dbpedia.org/resource/Manon_Gropius","Vienna, Austria",,,"Austria"
"http://dbpedia.org/resource/Manon_Gropius","Vienna",,,"Austria"
"http://dbpedia.org/resource/Aline_Poulin","Sherbrooke",,,"Quebec"
"http://dbpedia.org/resource/Andrei_Platonov","Russian Empire",,,"USSR"
"http://dbpedia.org/resource/Andrei_Zarin","Russian Empire",,,"USSR"
"http://dbpedia.org/resource/Andrea_Dunbar","Bradford",,,"Bradford"
"http://dbpedia.org/resource/Manon_Gropius","Vienna, Austria",,,"Vienna, Austria"
"http://dbpedia.org/resource/Manon_Gropius","Vienna",,,"Vienna, Austria"
"http://dbpedia.org/resource/Andrea_Dunbar","Bradford",,,"West Yorkshire"
"http://dbpedia.org/resource/Almas_Khan-e_Kanoule'ei","Kermanshah",,,"Kermanshah"
"http://dbpedia.org/resource/Alphonsus_de_Guimaraens","Brazil",,,"Brazil"
"http://dbpedia.org/resource/Booth_Tarkington","Indiana",,,"Indiana"
"http://dbpedia.org/resource/Booth_Tarkington","Indianapolis",,,"Indiana"
"http://dbpedia.org/resource/Booth_Tarkington","Indiana",,,"Indianapolis"
"http://dbpedia.org/resource/Booth_Tarkington","Indianapolis",,,"Indianapolis"
"http://dbpedia.org/resource/Srečko_Kosovel","Sežana",,,"Kingdom of Italy (1861-1946)"
"http://dbpedia.org/resource/Srečko_Kosovel","Gorizia and Gradisca",,,"Kingdom of Italy (1861-1946)"
"http://dbpedia.org/resource/Edward_Rosen","Manhattan",,,"Manhattan"
"http://dbpedia.org/resource/Frank_McCourt","Brooklyn",,,"Manhattan"
"http://dbpedia.org/resource/Robert_W._Chambers","Brooklyn",,,"New York"
"http://dbpedia.org/resource/Arseny_Tarkovsky","Elisavetgrad",,,"Soviet Union"
"http://dbpedia.org/resource/Arseny_Tarkovsky","Russian Empire",,,"Soviet Union"
"http://dbpedia.org/resource/Alfredo_Gangotena","Ecuador",,,"Ecuador"
"http://dbpedia.org/resource/Alfredo_Pareja_Diezcanseco","Ecuador",,,"Ecuador"
"http://dbpedia.org/resource/Manon_Gropius","Vienna, Austria",,,"Vienna"
"http://dbpedia.org/resource/Manon_Gropius","Vienna",,,"Vienna"
"http://dbpedia.org/resource/Augusto_Roa_Bastos","Paraguay",,,"Paraguay"
"http://dbpedia.org/resource/Augusto_Roa_Bastos","Paraguay",,,"Asunción"
"http://dbpedia.org/resource/Gil_Vicente","Lisbon",,,"Évora"
"http://dbpedia.org/resource/Alice_D._G._Miller","Milwaukee",,,"Woodland Hills"
"http://dbpedia.org/resource/Alphonsus_de_Guimaraens","Brazil",,,"Mariana, Minas Gerais"
"http://dbpedia.org/resource/Camilo_Castelo_Branco","Lisbon",,,"Kingdom of Portugal"
"http://dbpedia.org/resource/Gil_Vicente","Lisbon",,,"Kingdom of Portugal"
"http://dbpedia.org/resource/Fadil_Hadžić","Bosnia and Herzegovina",,,"Zagreb"
"http://dbpedia.org/resource/Alfredo_Gangotena","Ecuador",,,"Quito"
"http://dbpedia.org/resource/Alfredo_Pareja_Diezcanseco","Ecuador",,,"Quito"
"http://dbpedia.org/resource/Andrejs_Upīts","Latvia",,,"Latvian SSR"
"http://dbpedia.org/resource/Andrejs_Upīts","Russian Empire",,,"Latvian SSR"
"http://dbpedia.org/resource/Aline_Poulin","Sherbrooke",,,"Granby, Quebec"
"http://dbpedia.org/resource/Fadil_Hadžić","Bosnia and Herzegovina",,,"Zagreb, Croatia"
"http://dbpedia.org/resource/Srečko_Kosovel","Sežana",,,"Tomaj"
"http://dbpedia.org/resource/Srečko_Kosovel","Gorizia and Gradisca",,,"Tomaj"
"http://dbpedia.org/resource/Camilo_Castelo_Branco","Lisbon",,,
"http://dbpedia.org/resource/Camilo_Castelo_Branco","Lisbon",,,
"http://dbpedia.org/resource/Iegor_Gran","Russia","French","http://dbpedia.org/resource/France",
"http://dbpedia.org/resource/Alice_Chetwynd_Ley","Yorkshire","British",,
"http://dbpedia.org/resource/May_Byron","United Kingdom of Great Britain and Ireland","British",,
"http://dbpedia.org/resource/Alissa_York","Winnipeg","Canadian",,
"http://dbpedia.org/resource/Iain_Torrance","Scotland","Scottish",,
"http://dbpedia.org/resource/Scott_Sigler","Cheboygan, Michigan","American",,
"http://dbpedia.org/resource/Ameer_Idreis","Dubai","Canadian",,
"http://dbpedia.org/resource/André_de_Leones","Brazil","Brazilian",,
"http://dbpedia.org/resource/Angie_Sage","Greater London","British",,
"http://dbpedia.org/resource/Annie_Dalton","Dorset","British",,
"http://dbpedia.org/resource/Jamie_Brittain","Edinburgh",,"http://dbpedia.org/resource/United_Kingdom",
"http://dbpedia.org/resource/Jamie_Brittain","Edinburgh",,"http://dbpedia.org/resource/Scotland",
"http://dbpedia.org/resource/Alistair_Paterson","Nelson, New Zealand",,,
"http://dbpedia.org/resource/Annamarie_Jagose","Ashburton, New Zealand",,,
"http://dbpedia.org/resource/Drew_Goddard","Los Alamos, New Mexico",,,
"http://dbpedia.org/resource/André_Brugiroux","Villeneuve-Saint-Georges",,,
"http://dbpedia.org/resource/Felipe_Pigna","Argentina",,,
"http://dbpedia.org/resource/Drew_Goddard","Houston",,,
"http://dbpedia.org/resource/Dan_Brown","New Hampshire",,,
"http://dbpedia.org/resource/Alison_McGhee","New York",,,
"http://dbpedia.org/resource/Alice_Arisugawa","Osaka",,,
"http://dbpedia.org/resource/Margaret_Atwood","Ottawa",,,
"http://dbpedia.org/resource/Andrei_Codrescu","Romania",,,
"http://dbpedia.org/resource/Alina_Bronsky","Russia",,,
"http://dbpedia.org/resource/Andrei_Gusev","Soviet Union",,,
"http://dbpedia.org/resource/Iryna_Khalip","Soviet Union",,,
"http://dbpedia.org/resource/Drew_Goddard","Texas",,,
"http://dbpedia.org/resource/Allison_Hedge_Coke","Texas",,,
"http://dbpedia.org/resource/Ali_Serim","Turkey",,,
"http://dbpedia.org/resource/Andy_Benoit","Boise, Idaho",,,
"http://dbpedia.org/resource/Iryna_Khalip","Minsk",,,
"http://dbpedia.org/resource/Maria_Rozanova","Russian SFSR",,,
"http://dbpedia.org/resource/Uroš_Zupan","Socialist Federal Republic of Yugoslavia",,,
"http://dbpedia.org/resource/Andrej_Medved","Socialist Federal Republic of Yugoslavia",,,
"http://dbpedia.org/resource/Andrej_Rozman","Socialist Federal Republic of Yugoslavia",,,
"http://dbpedia.org/resource/Ali_Serim","İstanbul",,,
"http://dbpedia.org/resource/Tobias_Wolff","Birmingham, Alabama",,,
"http://dbpedia.org/resource/Nanni_Balestrini","Milan",,,
"http://dbpedia.org/resource/Lawrence_Konner","Brooklyn",,,
"http://dbpedia.org/resource/Tomaž_Šalamun","Zagreb","Slovenian",,"Ljubljana"
"http://dbpedia.org/resource/Tomaž_Šalamun","Zagreb","Slovenian",,"Slovenia"
"http://dbpedia.org/resource/Alfredo_Seiferheld","Villarrica, Paraguay","Paraguayan",,"Paraguay"
"http://dbpedia.org/resource/Alfredo_Seiferheld","Villarrica, Paraguay","Paraguayan",,"Asunción"
"http://dbpedia.org/resource/Algernon_Blackwood","Shooter's Hill","English",,"Beckenham"
"http://dbpedia.org/resource/Algernon_Blackwood","Shooter's Hill","English",,"Kent"
"http://dbpedia.org/resource/César_Moro","Lima","Peruvian",,"Lima"
"http://dbpedia.org/resource/Gertrude_Stein","Allegheny West (Pittsburgh)","American",,"Neuilly-sur-Seine"
"http://dbpedia.org/resource/Keith_Roberts","Kettering","British",,"Salisbury"
"http://dbpedia.org/resource/Henry_Miller","Yorkville, Manhattan","American",,"Los Angeles"
"http://dbpedia.org/resource/Henry_Miller","Yorkville, Manhattan","American",,"Pacific Palisades, Los Angeles"
"http://dbpedia.org/resource/Lysander_Spooner","Athol, Massachusetts","American",,"Boston"
"http://dbpedia.org/resource/Lysander_Spooner","Athol, Massachusetts","American",,"Massachusetts"
"http://dbpedia.org/resource/Andre_Dubus","Lake Charles, Louisiana","American",,"Haverhill, Massachusetts"
"http://dbpedia.org/resource/Alfredo_Panzini","Senigallia",,"http://dbpedia.org/resource/Italy","Rome"
"http://dbpedia.org/resource/Alphonse_Toussenel","Montreuil-Bellay",,"http://dbpedia.org/resource/France","Paris"
"http://dbpedia.org/resource/Amelia_Frances_Howard-Gibbon","Littlehampton",,"http://dbpedia.org/resource/Canada","Lambeth"
"http://dbpedia.org/resource/Amélie_Linz","Bamberg",,"http://dbpedia.org/resource/Germany","Munich"
"http://dbpedia.org/resource/André_Obey","Douai",,"http://dbpedia.org/resource/France","Montsoreau"
"http://dbpedia.org/resource/Andrei_Platonov","Voronezh",,,"Moscow"
"http://dbpedia.org/resource/Andreas_Musalus","Crete",,,"Venice"
"http://dbpedia.org/resource/Andreas_Musalus","Heraklion",,,"Venice"
"http://dbpedia.org/resource/Amelia_Denis_de_Icaza","Panama City",,,"Managua"
"http://dbpedia.org/resource/Arthur_E._Orloff","Brooklyn, New York",,,"Beverly Hills, California"
"http://dbpedia.org/resource/Alice_Brown_(writer)","Hampton Falls, New Hampshire",,,"Boston"
"http://dbpedia.org/resource/Walter_Anthony","Stockton, California",,,"Hollywood"
"http://dbpedia.org/resource/Andreas_Musalus","Crete",,,"Italy"
"http://dbpedia.org/resource/Andreas_Musalus","Heraklion",,,"Italy"
"http://dbpedia.org/resource/Alice_Brown_(writer)","Hampton Falls, New Hampshire",,,"Massachusetts"
"http://dbpedia.org/resource/Aliza_Greenblatt","Azarenits",,,"New York City"
"http://dbpedia.org/resource/Paul_Verlaine","Metz",,,"Paris"
"http://dbpedia.org/resource/Alice-Leone_Moats","Mexico City",,,"Philadelphia"
"http://dbpedia.org/resource/Alice_Brown_(writer)","Hampton Falls, New Hampshire",,,"United States"
"http://dbpedia.org/resource/Alice_Dalgliesh","British West Indies",,,"United States"
"http://dbpedia.org/resource/Arthur_E._Orloff","Brooklyn, New York",,,"United States"
"http://dbpedia.org/resource/Andrejs_Upīts","Skrīveri parish",,,"Riga"
"http://dbpedia.org/resource/Andrei_Platonov","Voronezh",,,"USSR"
"http://dbpedia.org/resource/Almeida_Garrett","Kingdom of Portugal",,,"Lisbon"
